id,category,subtype,text,pose,favor_delta,anger_delta,weight
tech_11697,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここ、好きなポイントなんだよね。,think_057,1,-1,1
tech_11698,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。 PEX後でも同じ傾向か確認したいな。,think_058,1,-1,1
tech_11699,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 わたしはこんな感じで見てるよ。,think_059,1,-1,1
tech_11700,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。わたしなら改善前と改善後を並べて、差を見てみるかな。,think_060,1,-1,1
tech_11701,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 わたしなら改善前と改善後を並べて、差を見てみるかな。,think_061,1,-1,1
tech_11702,tech,gm,ちょっと気になるのがgmから始めるのが好き。 わたしなら改善前と改善後を並べて、差を見てみるかな。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,think_062,1,-1,1
tech_11703,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 わたしはこんな感じで見てるよ。,think_063,1,-1,1
tech_11704,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。わたしなら改善前と改善後を並べて、差を見てみるかな。 PEX後でも同じ傾向か確認したいな。,think_064,1,-1,1
tech_11705,tech,gm,ちょっと気になるのがgmから始めるのが好き。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 たぶんこの順番が分かりやすいよ。,think_065,1,-1,1
tech_11706,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここが分かると、次の判断がしやすいんだよね。,think_066,1,-1,1
tech_11707,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここが分かると、次の判断がしやすいんだよね。,think_067,1,-1,1
tech_11708,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 ここが分かると、次の判断がしやすいんだよね。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,think_068,1,-1,1
tech_11709,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 一緒に見てみよっか。,think_069,1,-1,1
tech_11710,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここが分かると、次の判断がしやすいんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,think_070,1,-1,1
tech_11711,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 ここ、好きなポイントなんだよね。,think_071,1,-1,1
tech_11712,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。,think_072,1,-1,1
tech_11713,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。,think_073,1,-1,1
tech_11714,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,think_074,1,-1,1
tech_11715,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 ちょっと細かいけど、あとで効いてくるんだよね。,think_075,1,-1,1
tech_11716,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。 Monte Carloでばらつきまで見ておくと安心だよ。,think_076,1,-1,1
tech_11717,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 ちょっと細かいけど、あとで効いてくるんだよね。,think_077,1,-1,1
tech_11718,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,think_078,1,-1,1
tech_11719,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,think_079,1,-1,1
tech_11720,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,think_080,1,-1,1
tech_11721,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 たぶんこの順番が分かりやすいよ。,wave_001,1,-1,1
tech_11722,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,wave_002,1,-1,1
tech_11723,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 うん、これでだいぶ見通しよくなるはず。,wave_003,1,-1,1
tech_11724,tech,gm,ちょっと気になるのがgmを丁寧に追ってみよっか。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。このへん、地味だけど設計の性格が出るところなんだよね。,wave_004,1,-1,1
